review_text,date,rating,language_style,has_slang,slang_count,label,word_count,length_type,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio,language_enc,length_enc
"Magical results in 3 days only. My skin is glowing, world class quality skin care. Highly recommended to the whole world.",2025-01-15,5,english,0.0,0.0,1,21,short,121,5.761904761904762,0,0,0.024793388429752067,0.9523809523809523,1,2
Saman deliver vanyara deakhako xa aako nai xaina k vako ho,30-Jul-25,5,romanized_nepali,0.0,0.0,0,11,short,58,5.2727272727272725,0,0,0.017241379310344827,1.0,2,2
dami xa 🎀,2-May-25,5,romanized_nepali,1.0,1.0,0,3,very_short,9,3.0,0,0,0.0,1.0,2,3
"Great Packing, Delivery on time Thanks ❤️",20 Sep 2025,5,english,0.0,0.0,0,7,very_short,41,5.857142857142857,0,0,0.0975609756097561,1.0,1,3
Always avoid this place if you want to keep your money safe from criminals.,2023-09-10,1,english,0.0,0.0,1,14,short,75,5.357142857142857,0,0,0.013333333333333334,1.0,1,2
A good Quality product with affordable price is called Ultima lifestyle. Maile pahile pani ultima ko earbuds use gareko xu ra after sale service pani ramro lageko le maile yo new product purchase gareko. Yesko packaging dekhi liyera built quality eakdam ramro lagyo charge pani fast hudo raixa. I will suggest this product. ,6-Oct-24,5,code_mixed,1.0,1.0,0,53,medium,324,6.113207547169812,0,0,0.018518518518518517,0.9245283018867925,0,1
"Restaurant thulo scam ho, bill ma extra items charge garcha, chor!!!",2023-03-16,1,romanized_nepali,0.0,0.0,1,11,short,68,6.181818181818182,3,0,0.014705882352941176,1.0,2,2
"Mailes service use garera dherai khush hu, everything perfect thiyo, I highly recommend it, koi problem bhayena, very good job.",2022-05-26,1,code_mixed,0.0,0.0,1,20,short,127,6.35,0,0,0.015748031496062992,1.0,0,2
overall product is good 👍 but charger nai thiye n,21 Dec 2025,5,english,0.0,0.0,0,10,very_short,49,4.9,0,0,0.0,1.0,1,3
Nice as expected.  Thikai xa,3 weeks ago,3,code_mixed,0.0,0.0,0,5,very_short,28,5.6,0,0,0.07142857142857142,1.0,0,3
"Best product ever, malai dherai pasand aayo, price fair, highly recommended!",2025-05-31,4,code_mixed,0.0,0.0,1,11,short,76,6.909090909090909,1,0,0.013157894736842105,1.0,0,2
"Ramrai cha yo price ma, tei yellow hune ho pachi but ramro cha cover",25-Aug-24,5,code_mixed,0.0,0.0,0,14,short,68,4.857142857142857,0,0,0.014705882352941176,0.9285714285714286,0,2
akdam ramro chha..,4-May-25,5,romanized_nepali,1.0,1.0,0,3,very_short,18,6.0,0,0,0.0,1.0,2,3
"hotl check out bill had extrs charges, disputed but mngr rude!!!",2024-11-27,1,english,0.0,0.0,1,11,short,64,5.818181818181818,3,0,0.0,1.0,1,2
helmet cahii babal naii lagiyo hair 😊,2-Dec-25,5,romanized_nepali,1.0,1.0,0,7,very_short,37,5.285714285714286,0,0,0.0,1.0,2,3
"Service ramro thiyo, staff friendly cha, I really appreciated it, dherai dhanyabaad.",2023-10-07,5,code_mixed,0.0,0.0,1,12,short,84,7.0,0,0,0.023809523809523808,1.0,0,2
I always use to buy this type of case for my phone because its good but please be careful yellow chahi hunxa tarra ramro xa case chahi just yellow hunxa kehi months ma,13-Oct-25,5,code_mixed,0.0,0.0,0,33,medium,167,5.0606060606060606,0,0,0.005988023952095809,0.8787878787878788,0,1
Recently visited the POKHARA-LODGE and POKHARA-LODGE was quite average. POKHARA-LODGE staff were okay but the water was cold. I went there with my brother and we felt it was just a regular experience for the price.,2026-02-10,3,english,0.0,0.0,1,36,medium,214,5.944444444444445,0,0,0.17757009345794392,0.8055555555555556,1,1
ek dam good quality ko x,2-Aug-25,4,code_mixed,0.0,0.0,0,6,very_short,24,4.0,0,0,0.0,1.0,0,3
nise,20 Sep 2025,4,english,0.0,0.0,0,1,very_short,4,4.0,0,0,0.0,1.0,1,3
Oww 🤩,22-Mar-22,4,romanized_nepali,0.0,0.0,0,2,very_short,5,2.5,0,0,0.2,1.0,2,3
Looks nice thank you daraz … thanks seller.. product is awasome…,18 Nov 2025,5,english,0.0,0.0,0,11,short,64,5.818181818181818,0,0,0.015625,1.0,1,2
Good in price haita,5-May-25,5,code_mixed,0.0,0.0,0,4,very_short,19,4.75,0,0,0.05263157894736842,1.0,0,3
ramro xa price worth it,01 Aug 2025,5,code_mixed,0.0,0.0,0,5,very_short,23,4.6,0,0,0.0,1.0,0,3
yo Pani ramrai xa Tara teati mahilo nikhaldaina jasto xa ani ma vijako sano hudho rayexa tei ne thikae xa jali jasari use garnu chae..,15-Oct-25,4,romanized_nepali,1.0,1.0,0,25,short,134,5.36,0,0,0.014925373134328358,0.92,2,2
45 din jati vayo hola . ramro chalirako xa.,21 Mar 2024,4,code_mixed,0.0,0.0,0,9,very_short,43,4.777777777777778,0,0,0.0,1.0,0,3
aru bhanda thikai lagyo malai ,11-Feb-22,5,romanized_nepali,0.0,0.0,0,5,very_short,30,6.0,0,0,0.0,1.0,2,3
"Delivery time dherai long thiyo, I waited for weeks, product pani damaged aayo, worst experience.",2024-08-09,3,code_mixed,0.0,0.0,1,15,short,97,6.466666666666667,0,0,0.020618556701030927,1.0,0,2
loved this product  ,6-Aug-25,5,english,0.0,0.0,0,3,very_short,20,6.666666666666667,0,0,0.0,1.0,1,3
Plain order gareko printed aayo.,21-May-25,3,code_mixed,0.0,0.0,0,5,very_short,32,6.4,0,0,0.03125,1.0,0,3
Review dharai Ramro lagyo ❤️😍,03 Apr 2025,5,code_mixed,0.0,0.0,0,5,very_short,29,5.8,0,0,0.06896551724137931,1.0,0,3
jbl company ko . 5000 ko saman discount maa deyako jastw dekhauni . quality auta pani xin,23 Aug 2025,1,code_mixed,0.0,0.0,0,17,short,89,5.235294117647059,0,0,0.0,0.8823529411764706,0,2
"Hotel staff are criminals and owner is fraud, worst stay of my life!!!",2023-04-01,1,english,0.0,0.0,1,13,short,70,5.384615384615385,3,0,0.014285714285714285,1.0,1,2
"Khana khane ko jagah pani clean thiyo, great service, I'm so happy, fully enjoyed ma!",2023-05-26,5,code_mixed,0.0,0.0,1,15,short,85,5.666666666666667,1,0,0.023529411764705882,1.0,0,2
"Very Fast delivery. Thank U Daraz as well as Ultima for fastest delivery. Arrived on 1 day after ordering. Overall, everything is best. Fully satisfied Ultima. ",17-Sep-25,5,english,0.0,0.0,0,26,short,160,6.153846153846154,0,0,0.0625,0.9230769230769231,1,2
"I loved khana khane ko experience, yeh restaurant ko staff bhi dherai friendly thiyo, food ko presentation pani nice thiyo, I'm definitely going back, khaane ko price bhi reasonable cha, I think it's great value for money, overall experience dherai ramro thiyo.",2024-02-21,5,code_mixed,0.0,0.0,1,42,medium,261,6.214285714285714,0,0,0.011494252873563218,0.8333333333333334,0,1
Patan tira I went there with my family and we experienced HimalShop HimalShop HimalShop pleasant helpful fake clean comforting atmosphere the staff were polite and the place looked tidy and efficient though it felt somewhat scripted and repetitive which reduced trust slightly,2026-01-11,4,english,0.0,0.0,1,42,medium,276,6.571428571428571,0,0,0.028985507246376812,0.8571428571428571,1,1
sarai ramro raixa tara color chai aarko paro,8-Apr-25,5,romanized_nepali,0.0,0.0,0,8,very_short,44,5.5,0,0,0.0,1.0,2,3
thait kabadi product. aajai saman receive garerw charge gareko 1 hr samma 88% dekhi charge nei badeina tw. ty mathi port ni 2ta USB xa xyaa.. Ultima le kahile dekhi yesto ghatiya product nikalnu thalyo ,16-Jul-25,1,romanized_nepali,1.0,2.0,0,35,medium,202,5.771428571428571,0,0,0.019801980198019802,0.9428571428571428,2,1
ekdam safe tarika ley aaya ko xa maan paryo . thanku,30 Nov 2024,5,code_mixed,1.0,1.0,0,11,short,52,4.7272727272727275,0,0,0.0,1.0,0,2
"Ekdam ramro thyo yo restaurant, sabai logo ko seva acchi thi, huncha aaja fir gharena.",2023-01-22,5,romanized_nepali,1.0,1.0,1,15,short,86,5.733333333333333,0,0,0.011627906976744186,1.0,2,2
Average xa 1 days use gareko bltra ko vanda heat huna time lagxa,17 Sep 2025,3,code_mixed,0.0,0.0,0,13,short,64,4.923076923076923,0,0,0.015625,1.0,0,2
"Aaja, booked hired scheduled arranged cab taxi ride transportation service through mobile application app platform for urgent important critical essential time sensitive appointment meeting commitment and driver operator chauffeur arrived late delayed tardy behind schedule causing missing appointment, vehicle car auto automobile was dirty filthy unclean unhygienic smelly odorous musty, driver was rude unprofessional discourteous impolite disrespectful argumentative aggressive hostile threatening intimidating, drove recklessly dangerously rashly carelessly negligently violating traffic rules regulations laws norms, took longer route path way detour deliberately intentionally purposefully knowingly to inflate increase raise escalate fare charge rate cost, overcharged excessive unreasonable unjustified inflated pricing billing, refused provide receipt invoice bill documentation proof, argued fought disputed when questioned confronted challenged, felt unsafe insecure threatened endangered vulnerable scared frightened terrified, reported complaint filed grievance lodged against driver company platform",2023-05-30,1,code_mixed,0.0,0.0,1,132,long,1113,8.431818181818182,0,0,0.0008984725965858042,0.9696969696969697,0,0
My 2nd time purschased love love this product,29 Sep 2024,5,english,0.0,0.0,0,8,very_short,45,5.625,0,0,0.022222222222222223,0.875,1,3
"Yo hotel ma mero experience dherai ramro bhayo, khana pani dherai swadisht huncha, sanchai cha bhane thik thik garnu huncha, sabai staff ekdam ramro huncha, uniharule mero sagarwa gardai hola, malai dherai khushi bhayo, aaja pani yo hotel ma jana cha bhane huncha.",2025-03-25,4,romanized_nepali,1.0,1.0,1,43,medium,264,6.1395348837209305,0,0,0.003787878787878788,0.6976744186046512,2,1
Recently stayed at this guest house. ✨ It was an average experience. The room was clean but there was no hot water in the morning which was a big problem during winter. ⭐ The staff tried to help but they couldn't fix it on time. 🏨,2026-02-05,3,english,0.0,0.0,1,46,medium,230,5.0,0,0,0.017391304347826087,0.8913043478260869,1,1
thank you for seller 🙏🙏 derai ramro products raheko xa dhannebad hjr lai,16-Jan-25,5,code_mixed,0.0,0.0,0,13,short,72,5.538461538461538,0,0,0.0,1.0,0,2
Kineko dui din mai laptop ko screen black vo ani seller le phone pani uthaudaina thulo thag raixa hjr. New road ko side galli ma baseko yo shop ma bhulera pani najanu hola uniharu le purano battery halera naya vanera bechchan. Mero mahango paisa barbad vo ani aile repair garna arkai thau ma dherai kharcha garna pariraxa sabaile hosiyar rahnu hola yesta criminal haru bata.,2023-12-09,1,romanized_nepali,0.0,0.0,1,65,medium,374,5.753846153846154,0,0,0.008021390374331552,0.8615384615384616,2,1
packaging was good. its the 1st time I am using this product. I like it.,08 Mar 2025,5,english,0.0,0.0,0,15,short,72,4.8,0,0,0.027777777777777776,0.9333333333333333,1,2
Ramro xa aak dam .,11-Aug-25,5,romanized_nepali,0.0,0.0,0,5,very_short,18,3.6,0,0,0.05555555555555555,1.0,2,3
osm superb xa,3-Feb-25,5,romanized_nepali,1.0,1.0,0,3,very_short,13,4.333333333333333,0,0,0.0,1.0,2,3
"product completely fake, Chinese copy, original chai XYZ store ma kinnu, this is fraud!!!",2024-04-09,1,code_mixed,0.0,0.0,1,14,short,89,6.357142857142857,3,0,0.0449438202247191,1.0,0,2
Nice product pic hale na maile because photo ma jasto xa tastai paaya ... please buy it. Worth it,23-Jun-23,5,code_mixed,0.0,0.0,0,19,short,97,5.105263157894737,0,0,0.020618556701030927,1.0,0,2
"Ekdam ramro service yo bank ko, mero sabai kamm haru ekdam thik bhayo, sabai le try gara.",2022-05-01,5,romanized_nepali,1.0,2.0,1,17,short,89,5.235294117647059,0,0,0.011235955056179775,0.9411764705882353,2,2
"Mero gadi ko repair ko lagauna gayo, pani thik bhayo bhane pani arko samasya pugyo.",2023-01-08,1,romanized_nepali,0.0,0.0,1,15,short,83,5.533333333333333,0,0,0.012048192771084338,0.8666666666666667,2,2
Soft and as shown in picture. Liye huncha dhukka le,3 weeks ago,5,code_mixed,1.0,1.0,0,10,very_short,51,5.1,0,0,0.0392156862745098,1.0,0,3
Chito maile ramro paaye KantipurMart KantipurMart KantipurMart very quick ra efficient ti service felt automated ra repetitive Ma can...t recommend this enough very generic phrase very generic phrase very generic phrase,2026-01-05,5,romanized_nepali,1.0,4.0,1,31,medium,219,7.064516129032258,0,0,0.0365296803652968,0.6774193548387096,2,1
battery chai sakeko raixa ,10-Dec-25,2,romanized_nepali,0.0,0.0,0,4,very_short,26,6.5,0,0,0.0,1.0,2,3
Bed ma ramro sanga set hudaina. mathi bata bed seat nalagauda sound aauchha. lagauda jahile pani bed seat move vayeko vai hunchha.,07 Oct 2025,1,code_mixed,0.0,0.0,0,22,short,130,5.909090909090909,0,0,0.007692307692307693,0.9090909090909091,0,2
Very nice product thanku daraz mini n handy 😊,04 Nov 2022,5,english,0.0,0.0,0,9,very_short,45,5.0,0,0,0.022222222222222223,1.0,1,3
Na lida hunxa kam xaina tv ko pahila use tv aako xa ma return garna chanxu Movie chali rako xa Kei dekhauna,06 Jan 2025,5,code_mixed,0.0,0.0,0,22,short,107,4.863636363636363,0,0,0.028037383177570093,0.9090909090909091,0,2
sound quality ramro xinaa,26-Aug-25,5,code_mixed,0.0,0.0,0,4,very_short,25,6.25,0,0,0.0,1.0,0,3
Basna ekdam ramro xa😊my favorite liquid detergent ❤️,30-Aug-25,5,code_mixed,0.0,0.0,0,8,very_short,52,6.5,0,0,0.019230769230769232,1.0,0,3
Bekar waste of money ekdamai naramro ekpalta use garese faldim jasto,8-Jan-26,1,code_mixed,1.0,1.0,0,11,short,68,6.181818181818182,0,0,0.014705882352941176,1.0,0,2
"Hait, Basantapur area street food stall vendor cart kiosk shop outlet serves sells offers provides presents delivers makes prepares cooks creates produces crafts absolutely phenomenally spectacularly magnificently wonderfully incredibly amazingly fantastically marvelously brilliantly superbly excellently outstandingly remarkably exceptionally extraordinary outstanding impressive remarkable notable noteworthy significant substantial considerable delicious tasty flavorful savory scrumptious delectable mouth watering appetizing tempting enticing irresistible addictive traditional authentic genuine original proper correct local street food snacks items specialties offerings delicacies treats, panipuri golgappa puchka is crispy puri with perfectly spiced tangy water tamarind mint coriander filling, samosa is crispy pastry with well seasoned potato pea filling, chatpate is spicy tangy crunchy mixture combination blend, aloo chop is crispy outside soft inside potato snack, pani puri water is refreshingly tangy spicy flavorful, ingredients materials components are fresh quality hygienic safe clean, preparation cooking technique method is proper correct appropriate suitable, pricing cost rate charge is affordable economical reasonable budget friendly, vendor staff seller is friendly warm welcoming courteous polite respectful",2024-07-16,5,code_mixed,0.0,0.0,1,163,long,1337,8.202453987730062,0,0,0.0014958863126402393,0.8650306748466258,0,0
This microbus company appears to have a standard fleet of vehicles.,2024-06-04,3,english,0.0,0.0,1,11,short,67,6.090909090909091,0,0,0.014925373134328358,1.0,1,2
Good service. delivered on time.,8-Sep-21,5,english,0.0,0.0,0,5,very_short,32,6.4,0,0,0.03125,1.0,1,3
as expected very good,14 May 2025,5,english,0.0,0.0,0,4,very_short,21,5.25,0,0,0.0,1.0,1,3
👍❤️❤️,16 Aug 2025,5,romanized_nepali,0.0,0.0,0,1,very_short,5,5.0,0,0,0.0,1.0,2,3
Ramro xã it's worthy,10-Oct-23,5,code_mixed,0.0,0.0,0,4,very_short,20,5.0,0,0,0.05,1.0,0,3
man paryo ramro xa ani babal,4 weeks ago,5,romanized_nepali,1.0,1.0,0,6,very_short,28,4.666666666666667,0,0,0.0,1.0,2,3
Aru brand bhanda 1 size thulo raicha. EU 38 bhaneko size 5 ho. Tara esma size 6 audo raicha. So ek size sano kinda huncha. Tara price anusar quality ramro cha.,26-Jun-24,5,code_mixed,0.0,0.0,0,31,medium,159,5.129032258064516,0,0,0.03773584905660377,0.8387096774193549,0,1
"Hotel ko location thik thiyo, amenities pani available cha, overall stay very comfortable, I liked it.",2023-01-26,3,code_mixed,0.0,0.0,1,16,short,102,6.375,0,0,0.0196078431372549,1.0,0,2
Thikai cha,5 days ago,4,romanized_nepali,0.0,0.0,0,2,very_short,10,5.0,0,0,0.1,1.0,2,3
"Everything about this boutique hotel is perfect and I had the most relaxing weekend ever. 🏨 The interior design is a beautiful blend of traditional Nepali architecture and modern luxury. ✨ The staff treated us like royalty and the food at their rooftop restaurant was simply divine. ⭐ If you are visiting the city and want a quiet place away from the noise, this is the best investment for your comfort. 🙏 Can't wait to visit again with my whole family next year! ✨ ⭐ 🙏",2026-02-12,5,english,0.0,0.0,1,86,long,469,5.453488372093023,1,0,0.014925373134328358,0.8255813953488372,1,0
"Dherai happy with purchase, product quality amazing, price pani thik cha, I love it.",2025-04-09,5,code_mixed,0.0,0.0,1,14,short,84,6.0,0,0,0.023809523809523808,1.0,0,2
Picture quality and sound is okay .,10 Nov 2024,5,english,0.0,0.0,0,7,very_short,35,5.0,0,0,0.02857142857142857,1.0,1,3
cables xaina warranty card fill xaina stoer bala ramro vayena,23 Nov 2024,5,code_mixed,0.0,0.0,0,10,very_short,61,6.1,0,0,0.0,0.9,0,3
it's very good quality shoes form daraz,27-Sep-25,4,english,0.0,0.0,0,7,very_short,39,5.571428571428571,0,0,0.0,1.0,1,3
"hotl parking full, managment lied, had to park far away, unsaf!!!",2024-10-20,1,english,0.0,0.0,1,11,short,65,5.909090909090909,3,0,0.0,1.0,1,2
I likeeeeittt,19 Dec 2025,5,english,0.0,0.0,0,2,very_short,13,6.5,0,0,0.07692307692307693,1.0,1,3
