review_text,rating,date,language_style,has_slang,slang_count,domain,word_count,length_type,label,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio
Highly unprofessional behavior.,1,2025-01-30,english,0.0,0.0,services,3,very_short,1,31,10.333333333333334,0,0,0.03225806451612903,1.0
guide was babbal yaar.. took us to all good spots and was patient also.. ramailo trip ramailo,5,2023-06-07,romanized_nepali,1.0,2.0,services,17,short,0,93,5.470588235294118,0,0,0.0,0.8823529411764706
"hotel room service ma 2 hours wait, cold food delivered, unprofessional!!!",1,2023-12-09,code_mixed,0.0,0.0,hotel_restaurant,11,short,1,74,6.7272727272727275,3,0,0.0,1.0
Pani puri momo paisa vasool deal ho ta Price ali high thyo but worth it. I liked the atmosphere there ramailo thyo. The food was tasty and mitho thyo. Staff behavior was polite and ramro. Battery backup is dami ngl.,5,10/28/2023,code_mixed,1.0,4.0,food,40,medium,0,215,5.375,0,0,0.027906976744186046,0.925
"Microbus ride dherai majja, excellent service, very nice and helpful staff, I recommend it.",5,2025-05-16,code_mixed,0.0,0.0,transportation,14,short,1,91,6.5,0,0,0.02197802197802198,1.0
Salon 119 really good quality idk The color was nice. Shipping was fast. Service was a bit slow but okay. The color was nice.,5,6/22/2024,english,0.0,0.0,services,24,short,0,125,5.208333333333333,0,0,0.04,0.75
"This repair shop seemes to be doing a good job, ma kehera thik bhayo, their prices are also reasonable, but I don't know about the quality of their work, will have to wait and see.",3,2022-09-11,code_mixed,0.0,0.0,services,35,medium,1,180,5.142857142857143,0,0,0.011111111111111112,0.9428571428571428
"service ekdum dami, staff friendly, result pani jhyau, must must try!!!",5,2024-05-03,code_mixed,1.0,2.0,services,11,short,1,71,6.454545454545454,3,0,0.0,0.9090909090909091
Dherai mahango service tara quality chai zero! 😡 Maile bike service gareko tara bholi palta nai problem aayo. ‼️ TOTAL SCAM company. 🔥,1,2026-02-17,romanized_nepali,1.0,1.0,services,23,short,1,134,5.826086956521739,1,0,0.08208955223880597,0.9130434782608695
"This product is trash, useless and dangerous, company should be banned!!!",1,2022-05-29,english,0.0,0.0,product,11,short,1,73,6.636363636363637,3,0,0.0136986301369863,1.0
"Everything about this place is dherai good, food quality pani top class cha, I'm in love with their momos, must try, you'll love it!",5,2024-01-02,code_mixed,0.0,0.0,food,24,short,1,132,5.5,1,0,0.015151515151515152,0.9583333333333334
"Aaja QuickFix Services ma booking gare. QuickFix Services QuickFix Services QuickFix Services bhanera dherai promotion cha. Work complete bhayo tara detailing weak. Overall thik thak experience, nothing exceptional, nothing terrible.",3,2025-02-03,code_mixed,0.0,0.0,services,30,medium,1,233,7.766666666666667,0,0,0.06437768240343347,0.7666666666666667
chiya ramrai kasto mitho biscuit sanga khayo ❤️✨😠,5,3/18/2022,romanized_nepali,1.0,2.0,food,8,very_short,0,49,6.125,0,0,0.0,1.0
"yo product innovation level ekdum high cha, competition lai harai diyo!!!",5,2024-11-15,romanized_nepali,1.0,1.0,product,11,short,1,73,6.636363636363637,3,0,0.0,1.0
bro i dont know where to start. hotel was showing nice photos online. marble floor. big bed. rooftop view. but when i reached. no rooftop access. bed was small. ac was leaking water. water dripping on my bag bro. and front desk person was so rude. no sorry nothing. paid so much money for this bijog room. paisa waste completely. lastai jhyau experience. would give 0 stars if possible. never booking here. never again bro.,1,2024-12-22,code_mixed,1.0,5.0,hotel_restaurant,75,long,0,423,5.64,0,0,0.0,0.88
Thulo dhoka vo hjr.,1,2023-01-14,romanized_nepali,0.0,0.0,product,4,very_short,1,19,4.75,0,0,0.05263157894736842,1.0
good product fast delivery 👍,4,2023-07-24,english,0.0,0.0,product,5,very_short,0,28,5.6,0,0,0.0,1.0
Concierge helpful tour recommend,5,11/13/2022,english,0.0,0.0,hotel_restaurant,4,very_short,0,32,8.0,0,0,0.03125,1.0
"Yo microbus service sabai ko bhanda thik cha, sajilo pani huncha, hami haru dami khush huncha.",5,2024-05-17,romanized_nepali,1.0,1.0,transportation,16,short,1,94,5.875,0,0,0.010638297872340425,1.0
Burger 964 momo paisa vasool deal ho bro Overall experience was thikai. Will visit again pheri. Price ali high thyo but worth it. Service kasto slow thyo but okay. The food was tasty and mitho thyo. Overall experience was thikai. Overall experience was thikai. The food was tasty and mitho thyo. 😭 ,5,8/26/2023,code_mixed,1.0,2.0,food,52,medium,0,298,5.730769230769231,0,0,0.030201342281879196,0.6538461538461539
"coffee blend ekdum aromatic, strength perfect, morning start ko lagi dami!!!",5,2023-08-22,code_mixed,1.0,1.0,food,11,short,1,76,6.909090909090909,3,0,0.0,1.0
"Uff, product arrived damaged, packaging terrible, delivery awful!!!",1,2022-11-18,english,0.0,0.0,product,8,very_short,1,67,8.375,3,0,0.014925373134328358,1.0
"Garden seating area lastai sundar thyo, bihaana ko chiya tyahan khako thyo — mazza aayo ekdum. staff le biscuits ni liyera aayo sanga, unexpected gesture thyo",4,3/5/2024,romanized_nepali,1.0,1.0,hotel_restaurant,26,short,0,158,6.076923076923077,0,0,0.006329113924050633,0.9230769230769231
"hotel staff le mero passport copy liyera misuse garyo, identity theft!!!",1,2022-11-08,code_mixed,0.0,0.0,hotel_restaurant,11,short,1,72,6.545454545454546,3,0,0.0,1.0
"Best product ever, price pani reasonable cha!",5,2025-04-24,code_mixed,0.0,0.0,product,7,very_short,1,45,6.428571428571429,1,0,0.022222222222222223,1.0
"Microbus ma journey sabai smooth cha, fine.",3,2022-09-15,code_mixed,0.0,0.0,transportation,7,very_short,1,43,6.142857142857143,0,0,0.023255813953488372,1.0
Clinic 933 could be better tbh,3,1/12/2023,english,0.0,0.0,services,6,very_short,0,30,5.0,0,0,0.03333333333333333,1.0
food cold cold when come but taste ok ok,3,2023-06-06,english,0.0,0.0,food,9,very_short,0,40,4.444444444444445,0,0,0.0,0.7777777777777778
clothes dami cha. fitting pani ramro. will order more 😍,5,2024-03-18,romanized_nepali,1.0,2.0,product,10,very_short,0,55,5.5,0,0,0.0,1.0
bus clean clean and seat soft soft but smell weird weird lol,4,2022-10-10,english,0.0,0.0,transportation,12,short,0,60,5.0,0,0,0.0,0.75
good good vibe here. will come again,4,2022-11-17,english,0.0,0.0,hotel_restaurant,7,very_short,0,36,5.142857142857143,0,0,0.0,0.8571428571428571
Thikai chha. ✨,3,2026-02-18,romanized_nepali,0.0,0.0,product,3,very_short,1,14,4.666666666666667,0,0,0.07142857142857142,1.0
room small but clean and clean again. ramro dherai ramro for couple stay 💖,4,2024-01-01,code_mixed,1.0,2.0,hotel_restaurant,14,short,0,74,5.285714285714286,0,0,0.0,0.8571428571428571
"Best taxi service ma, always on time, I love it, fare pani affordable cha!",4,2025-02-11,code_mixed,0.0,0.0,transportation,14,short,1,74,5.285714285714286,1,0,0.02702702702702703,1.0
Katti roll 336 chilly babbal thyo k yaar Ani bholi pheri janchu. Sathi haru sanga gako thyo. Kasto ramro thyo tyo thau. Sathi haru sanga gako thyo. Kasto ramro thyo tyo thau. Ani bholi pheri janchu. Malai ta man paryo. Sathi haru sanga gako thyo. Dhilo aayo tara mitho thyo. Sathi haru sanga gako thyo. 😶😢,5,4/14/2024,romanized_nepali,1.0,3.0,food,56,medium,0,305,5.446428571428571,0,0,0.036065573770491806,0.5357142857142857
"Check-in process slow thiyo, 20 min wait garnu paryo hai",3,2025-01-29,romanized_nepali,0.0,0.0,hotel_restaurant,10,very_short,0,56,5.6,0,0,0.017857142857142856,1.0
Aaja ma new headphones kinne plan gariyo. The bass is deep and the calls are clear. The battery is long lasting. It has become my daily companion.,4,2025-07-18,code_mixed,1.0,1.0,product,27,short,1,146,5.407407407407407,0,0,0.0273972602739726,0.9259259259259259
Yoga class helpful instructor patient beginners lai ramro,5,6/12/2024,code_mixed,1.0,1.0,services,8,very_short,0,57,7.125,0,0,0.017543859649122806,1.0
"I'm obsessed with this hospital, the staff are angels, so caring and professional!",5,2022-02-19,english,0.0,0.0,services,13,short,1,82,6.3076923076923075,1,0,0.012195121951219513,1.0
"Dherai satisfied cha, packaging thik thiyo, product pani looks great, I guess.",3,2022-11-03,code_mixed,0.0,0.0,product,12,short,1,78,6.5,0,0,0.02564102564102564,1.0
"I'm so angry, product quality dherai poor thiyo, don't trust this company.",1,2024-09-01,code_mixed,0.0,0.0,product,12,short,1,74,6.166666666666667,0,0,0.013513513513513514,1.0
"The product quality is quite decent for the price point and it arrived in good condition. ✨ It’s not a premium build but for daily home use, it performs exactly as expected without any major issues so far. ⭐ The shipping was relatively fast and the packaging was secure enough to prevent any damage during transit. 🛍️ I would recommend this to anyone looking for a budget-friendly option that gets the job done reliably every single day. Overall a very positive experience! 🙏 ✨",4,2026-02-14,english,0.0,0.0,product,84,long,1,477,5.678571428571429,1,0,0.010482180293501049,0.8452380952380952
"eSewa payment instantly bhayo, service dami cha",5,2025-03-08,romanized_nepali,1.0,1.0,services,7,very_short,0,47,6.714285714285714,0,0,0.02127659574468085,1.0
pest control garyeko effective insects gayab,5,12/17/2023,code_mixed,0.0,0.0,services,6,very_short,0,44,7.333333333333333,0,0,0.0,1.0
"This gadget is world class, best innovation ever, must buy right now no thinking!!!",5,2023-01-21,english,0.0,0.0,product,14,short,1,83,5.928571428571429,3,0,0.012048192771084338,1.0
Fonepay 157 feeling happy today ho Battery backup is dami ngl. Battery backup is dami ngl.,4,5/12/2022,code_mixed,1.0,1.0,services,16,short,0,90,5.625,0,0,0.03333333333333333,0.6875
"The hospital emergency room was extremely chaotic and the staff seemed very overwhelmed. 🏥 I had to wait for two hours with a high fever before any doctor even looked at me. 😡 The cleanliness of the waiting area was also very poor with trash visible under the seats. ‼️ For a private hospital that charges so much, the service quality and hygiene standards should be much higher than this. 🔥 A very disappointing and stressful experience for my family today. ‼️ 🔥",1,2026-02-18,english,0.0,0.0,services,83,long,1,463,5.578313253012048,0,0,0.01079913606911447,0.8192771084337349
phone cover is okay.. thik cha nothing special,3,2023-07-16,english,0.0,0.0,product,8,very_short,0,46,5.75,0,0,0.0,1.0
bag color nice nice but chain weak weak,3,2025-04-04,english,0.0,0.0,product,8,very_short,0,39,4.875,0,0,0.0,0.75
Broken product deliver garyo.,1,2023-01-13,code_mixed,0.0,0.0,product,4,very_short,1,29,7.25,0,0,0.034482758620689655,1.0
"khatrai transport service, driver professional thyo, time ma pugyo",5,2024-07-09,romanized_nepali,1.0,1.0,transportation,9,very_short,0,66,7.333333333333333,0,0,0.0,1.0
valet smooth safe park,5,7/15/2024,code_mixed,0.0,0.0,hotel_restaurant,4,very_short,0,22,5.5,0,0,0.0,1.0
iPhone 😶😐🙌 13 921 worth it ??,4,2/18/2025,english,0.0,0.0,product,7,very_short,0,29,4.142857142857143,0,2,0.034482758620689655,1.0
"yo cab service thulo fraud, driver le lootna khojyo, never ever use this!!!",1,2025-01-11,romanized_nepali,1.0,1.0,transportation,13,short,1,75,5.769230769230769,3,0,0.0,1.0
Dherai ramro product pae ma. The laptop works perfectly and the speed is fast. I use it daily for work. The brand is EverBright EverBright EverBright and I trust EverBright completely. Battery life is excellent and the build quality is premium.,5,2025-11-08,code_mixed,1.0,1.0,product,41,medium,1,244,5.951219512195122,0,0,0.05737704918032787,0.7317073170731707
Sauna relaxing,5,11/28/2022,english,0.0,0.0,hotel_restaurant,2,very_short,0,14,7.0,0,0,0.07142857142857142,1.0
"yo scooter company fraud ho, engine broke same day, total scam!!!",1,2025-02-04,romanized_nepali,1.0,1.0,transportation,11,short,1,65,5.909090909090909,3,0,0.0,1.0
Okay stay. ✨🏨,3,2026-02-18,english,0.0,0.0,hotel_restaurant,3,very_short,1,13,4.333333333333333,0,0,0.07692307692307693,1.0
"Hospital ko staff pani dherai cooperative cha, I'm happy, service quality pani high thiyo, great!",4,2022-03-26,code_mixed,0.0,0.0,services,15,short,1,97,6.466666666666667,1,0,0.020618556701030927,0.9333333333333333
Good laptop sleeve,4,9/13/2024,english,0.0,0.0,product,3,very_short,0,18,6.0,0,0,0.05555555555555555,1.0
"lassi ekdum mithoooo thyo, thick thyo, fresh mango flavour pani thyo — 2 glass khaera pani mann bhariena Okay for occasional use.",5,5/10/2024,romanized_nepali,1.0,1.0,food,22,short,0,129,5.863636363636363,0,0,0.007751937984496124,0.9090909090909091
Aaja NovaTaste Food decent thiyo. Portion average. Ambience simple.,3,2025-01-09,code_mixed,0.0,0.0,food,9,very_short,1,67,7.444444444444445,0,0,0.08955223880597014,1.0
honestly thik cha for the price. budget option. not luxury but clean enough. staff polite,3,2024-08-11,english,0.0,0.0,hotel_restaurant,15,short,0,89,5.933333333333334,0,0,0.0,1.0
Salon 536 paisa vasool thyo ni ta Ani bholi pheri janchu. Dhilo aayo tara mitho thyo. Dherai kura haru ramro thyo. Dhilo aayo tara mitho thyo. Dherai kura haru ramro thyo. Ani bholi pheri janchu. Khana pakauna time lagyo. Ani bholi pheri janchu.,4,2/11/2022,romanized_nepali,1.0,3.0,services,43,medium,0,245,5.6976744186046515,0,0,0.036734693877551024,0.5581395348837209
Aaja service thikai thyo.,3,2026-02-10,romanized_nepali,0.0,0.0,services,4,very_short,1,25,6.25,0,0,0.04,1.0
Tire pressure check garnuparcha,3,9/1/2023,romanized_nepali,0.0,0.0,transportation,4,very_short,0,31,7.75,0,0,0.03225806451612903,1.0
Hotel ekdum ramro!,5,2022-06-18,code_mixed,1.0,1.0,hotel_restaurant,3,very_short,1,18,6.0,1,0,0.05555555555555555,1.0
"Dherai ramro service cha, I'm totally satisfied, excellent experience, really good job!",4,2024-12-15,code_mixed,0.0,0.0,transportation,12,short,1,87,7.25,1,0,0.022988505747126436,1.0
In Bhaktapur I recently explored a new cafe with my colleagues. The coffee was rich and the pastries were fresh. I have to say this is the PERFECT CHOICE for a quick break!!! The cafe is called BeanTrail BeanTrail BeanTrail and I recommend BeanTrail to everyone. The seating was comfortable and the WiFi was fast. We had a productive meeting and left feeling energized. Everything was spot on and I am so impressed with the experience. Highly suggest this spot for anyone needing a good workspace in the valley.,5,2025-08-05,english,0.0,0.0,food,89,long,1,511,5.741573033707865,3,0,0.0684931506849315,0.6741573033707865
driver came on time. helped with luggage. no drama. thik cha service. sahi ho,4,2022-10-31,romanized_nepali,1.0,2.0,transportation,14,short,0,77,5.5,0,0,0.0,1.0
expensve for no reason. same food available nearby for half price. khatrai place.,2,2023-06-04,code_mixed,1.0,1.0,food,13,short,0,81,6.230769230769231,0,0,0.0,0.9230769230769231
"Service dherai ramro thiyo, I'm totally satisfied, price pani reasonable cha!",3,2024-02-20,code_mixed,0.0,0.0,services,11,short,1,77,7.0,1,0,0.025974025974025976,1.0
"Best product ever created, unbelievable quality and perfection!!!",5,2023-10-10,english,0.0,0.0,product,8,very_short,1,65,8.125,3,0,0.015384615384615385,1.0
"restaurant service speed ekdum fast, food presentation beautiful, taste amazing!!!",5,2022-08-31,code_mixed,0.0,0.0,hotel_restaurant,10,very_short,1,82,8.2,3,0,0.0,1.0
"support ekdam bakwas, they steal money and ignore customers!!!",1,2023-01-11,code_mixed,1.0,1.0,services,9,very_short,1,62,6.888888888888889,3,0,0.0,1.0
Aaja I went with my family and we experienced polite staff fast checkin clean premises but the wording here is remarkably similar to other posts and repeats promotional lines that suggest the content is not organic,4,2026-02-11,english,0.0,0.0,hotel_restaurant,36,medium,1,214,5.944444444444445,0,0,0.009345794392523364,0.9166666666666666
